Asset,-------(1)-------,-------(3)-------,Sub-number,Depreciation key,Plant,Capitalized On,Ord.dep.start date,Cost Center,Description,Life,Location,  Cum.acq.value,Spec.depreciation,Vendor,     Accum.dep.,Quantity,WBS Element, Start book.val,Base Unit of Measure,-------(4)-------,Currency,-------(2)-------,Write-ups,  Trans.acq.val,    Trns.AccDep,       PlndDep,   End book val
340005655,,,0,TH02,,09/27/2021,09/27/2021,10050653,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-426.83,1,,"4,441.67",EA,,THB,,0,0,0,"-1,213.79","3,227.88"
340005656,,,0,TH02,,09/27/2021,09/27/2021,10050652,G00005-เครื่องปริ้นเตอร์-Brother-MFCL2700D,003/000,,"4,868.50",,,-426.83,1,,"4,441.67",EA,,THB,,0,0,0,"-1,213.79","3,227.88"
340005657,,,0,TH02,,10/11/2021,10/11/2021,10050683,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-440.7,0,,"5,444.30",EA,,THB,,0,0,0,"-1,467.22","3,977.08"
340005669,,,0,TH02,,10/19/2021,10/19/2021,10050659,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005670,,,0,TH02,,10/19/2021,10/19/2021,10050665,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005671,,,0,TH02,,10/19/2021,10/19/2021,10050678,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005672,,,0,TH02,,10/19/2021,10/19/2021,10050657,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005673,,,0,TH02,,10/19/2021,10/19/2021,10050658,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005674,,,0,TH02,,10/19/2021,10/19/2021,10050660,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005675,,,0,TH02,,10/19/2021,10/19/2021,10050663,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005676,,,0,TH02,,10/19/2021,10/19/2021,10050664,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005677,,,0,TH02,,10/19/2021,10/19/2021,10050662,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005678,,,0,TH02,,10/19/2021,10/19/2021,10050666,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005679,,,0,TH02,,10/19/2021,10/19/2021,10050661,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-274.78,0,,"3,791.22",EA,,THB,,0,0,0,"-1,013.72","2,777.50"
340005681,,,0,TH02,,12/08/2021,12/08/2021,10050657,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-34.71,0,,"1,548.89",EA,,THB,,0,0,0,-394.82,"1,154.07"
340005683,,,0,TH02,,11/17/2021,11/17/2021,10050660,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-65.08,0,,"1,518.52",EA,,THB,,0,0,0,-394.82,"1,123.70"
340005685,,,0,TH02,,12/08/2021,12/08/2021,10050658,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-34.71,0,,"1,548.89",EA,,THB,,0,0,0,-394.82,"1,154.07"
340005686,,,0,TH02,,10/27/2021,10/27/2021,10050657,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-354.71,0,,"5,530.29",EA,,THB,,0,0,0,"-1,467.22","4,063.07"
340005687,,,0,TH02,,10/27/2021,10/27/2021,10050659,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-354.71,0,,"5,530.29",EA,,THB,,0,0,0,"-1,467.22","4,063.07"
340005688,,,0,TH02,,10/27/2021,10/27/2021,10050664,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-354.71,0,,"5,530.29",EA,,THB,,0,0,0,"-1,467.22","4,063.07"
340005689,,,0,TH02,,10/27/2021,10/27/2021,10050658,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-354.71,0,,"5,530.29",EA,,THB,,0,0,0,"-1,467.22","4,063.07"
340005690,,,0,TH02,,10/27/2021,10/27/2021,10050660,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-354.71,0,,"5,530.29",EA,,THB,,0,0,0,"-1,467.22","4,063.07"
340005691,,,0,TH02,,10/27/2021,10/27/2021,10050663,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-354.71,0,,"5,530.29",EA,,THB,,0,0,0,"-1,467.22","4,063.07"
340005692,,,0,TH02,,10/27/2021,10/27/2021,10050662,G00013-เครื่องปริ้นเตอร์-EPSON-M3170,003/000,,"5,885.00",,,-354.71,0,,"5,530.29",EA,,THB,,0,0,0,"-1,467.22","4,063.07"
340005693,,,0,TH02,,11/16/2021,11/16/2021,10050663,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-66.53,0,,"1,517.07",EA,,THB,,0,0,0,-394.82,"1,122.25"
340005695,,,0,TH02,,12/01/2021,12/01/2021,10050659,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-44.83,0,,"1,538.77",EA,,THB,,0,0,0,-394.82,"1,143.95"
340005697,,,0,TH02,,11/26/2021,11/26/2021,10050662,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-52.06,0,,"1,531.54",EA,,THB,,0,0,0,-394.82,"1,136.72"
340005699,,,0,TH02,,11/23/2021,11/23/2021,10050661,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-56.4,0,,"1,527.20",EA,,THB,,0,0,0,-394.82,"1,132.38"
340005701,,,0,TH02,,12/08/2021,12/08/2021,10050664,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-34.71,0,,"1,548.89",EA,,THB,,0,0,0,-394.82,"1,154.07"
340005703,,,0,TH02,,11/23/2021,11/23/2021,10050665,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-56.4,0,,"1,527.20",EA,,THB,,0,0,0,-394.82,"1,132.38"
340005704,,,0,TH02,,10/25/2021,10/25/2021,10020055,K00044-เราเตอร์-Mikrotik -รุ่น RB4011iGS+RM,003/000,,"23,005.00",,,"-1,428.62",0,,"21,576.38",EA,,THB,,0,0,0,"-5,735.49","15,840.89"
340005705,,,0,TH02,,10/25/2021,10/25/2021,10020064,K00044-เราเตอร์-Mikrotik -รุ่น RB4011iGS+RM,003/000,,"23,005.00",,,"-1,428.62",0,,"21,576.38",EA,,THB,,0,0,0,"-5,735.49","15,840.89"
340005707,,,0,TH02,,11/26/2021,11/26/2021,10050666,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-52.06,0,,"1,531.54",EA,,THB,,0,0,0,-394.82,"1,136.72"
340005708,,,0,TH02,,11/01/2021,11/01/2021,10020017,K00045-กล่องแปลงสัญญาณ-Advance-HDMI TO USB3.0 CONV,003/000,,"7,275.00",,,-405.27,1,,"6,869.73",EA,,THB,,0,0,0,"-1,813.77","5,055.96"
340005709,,,0,TH02,,11/04/2021,11/02/2021,10050693,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005710,,,0,TH02,,11/04/2021,11/02/2021,10050724,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005711,,,0,TH02,,11/04/2021,11/02/2021,10050702,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005712,,,0,TH02,,11/04/2021,11/02/2021,10050686,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005713,,,0,TH02,,11/04/2021,11/02/2021,10050707,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005714,,,0,TH02,,11/04/2021,11/02/2021,10050706,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005715,,,0,TH02,,11/04/2021,11/02/2021,10050715,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005716,,,0,TH02,,11/04/2021,11/02/2021,10050694,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005717,,,0,TH02,,11/04/2021,11/02/2021,10050697,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005718,,,0,TH02,,11/04/2021,11/02/2021,10050700,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,579.98",,,-250.96,0,,"4,329.02",EA,,THB,,0,0,0,"-1,141.86","3,187.16"
340005719,,,0,TH02,,11/04/2021,11/02/2021,10020051,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005720,,,0,TH02,,11/04/2021,11/02/2021,10050726,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005721,,,0,TH02,,11/04/2021,11/02/2021,10050683,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005722,,,0,TH02,,11/04/2021,11/02/2021,10050719,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005723,,,0,TH02,,11/04/2021,11/02/2021,10050708,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005724,,,0,TH02,,11/04/2021,11/02/2021,10050699,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005725,,,0,TH02,,11/04/2021,11/02/2021,10050705,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005726,,,0,TH02,,11/04/2021,11/02/2021,10050704,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005727,,,0,TH02,,11/04/2021,11/02/2021,10050695,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005728,,,0,TH02,,11/04/2021,11/02/2021,10020025,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005729,,,0,TH02,,11/04/2021,11/02/2021,10020026,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005730,,,0,TH02,,11/04/2021,11/02/2021,10050698,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005731,,,0,TH02,,11/04/2021,11/02/2021,10050690,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005732,,,0,TH02,,11/04/2021,11/02/2021,10050703,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,580.01",,,-250.96,0,,"4,329.05",EA,,THB,,0,0,0,"-1,141.87","3,187.18"
340005733,,,0,TH02,,11/04/2021,11/02/2021,10020030,E00014-โทรศัพท์-Xiaomi-Redmi 10 (4/64GB),003/000,,"4,579.96",,,-250.96,0,,"4,329.00",EA,,THB,,0,0,0,"-1,141.85","3,187.15"
340005734,,,0,TH02,,11/23/2021,11/23/2021,10050682,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005735,,,0,TH02,,11/23/2021,11/23/2021,10050670,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005736,,,0,TH02,,11/23/2021,11/23/2021,10050673,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005737,,,0,TH02,,11/23/2021,11/23/2021,10050667,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005738,,,0,TH02,,11/23/2021,11/23/2021,10050691,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005739,,,0,TH02,,11/23/2021,11/23/2021,10050669,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005740,,,0,TH02,,11/23/2021,11/23/2021,10050680,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005741,,,0,TH02,,11/23/2021,11/23/2021,10050671,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005742,,,0,TH02,,11/23/2021,11/23/2021,10050668,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005743,,,0,TH02,,11/23/2021,11/23/2021,10050692,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005744,,,0,TH02,,11/23/2021,11/23/2021,10050676,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005745,,,0,TH02,,11/23/2021,11/23/2021,10050681,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005746,,,0,TH02,,11/23/2021,11/23/2021,10050679,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005747,,,0,TH02,,11/23/2021,11/23/2021,10050672,K00002-เครื่องสแกนบาร์โค้ด-Zebra-DS4308SR BLACK,003/000,,"4,066.00",,,-144.82,0,,"3,921.18",EA,,THB,,0,0,0,"-1,013.72","2,907.46"
340005748,,,0,TH02,,12/13/2021,12/13/2021,10050674,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-27.48,0,,"1,556.12",EA,,THB,,0,0,0,-394.82,"1,161.30"
340005750,,,0,TH02,,12/13/2021,12/13/2021,10050675,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-27.48,0,,"1,556.12",EA,,THB,,0,0,0,-394.82,"1,161.30"
340005752,,,0,TH02,,01/04/2022,01/04/2022,10050672,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,0,,,0,0,,0,EA,,THB,,0,"1,583.61",0,-390.48,"1,193.13"
340005754,,,0,TH02,,12/28/2021,12/28/2021,10050673,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-5.78,0,,"1,577.82",EA,,THB,,0,0,0,-394.82,"1,183.00"
340005756,,,0,TH02,,12/16/2021,12/16/2021,10050668,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-23.14,0,,"1,560.46",EA,,THB,,0,0,0,-394.82,"1,165.64"
340005758,,,0,TH02,,12/21/2021,12/21/2021,10050670,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-15.91,0,,"1,567.69",EA,,THB,,0,0,0,-394.82,"1,172.87"
340005760,,,0,TH02,,12/27/2021,12/27/2021,10050669,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,"1,583.60",,,-7.23,0,,"1,576.37",EA,,THB,,0,0,0,-394.82,"1,181.55"
340005762,,,0,TH02,,01/04/2022,01/04/2022,10050671,F00006-เครื่องสำรองไฟ-APC-BVX700VA,003/000,,0,,,0,0,,0,EA,,THB,,0,"1,583.61",0,-390.48,"1,193.13"
340005763,,,0,TH02,,11/26/2021,11/26/2021,10050697,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005764,,,0,TH02,,11/26/2021,11/26/2021,10050692,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005765,,,0,TH02,,11/26/2021,11/26/2021,10050695,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005766,,,0,TH02,,11/26/2021,11/26/2021,10050693,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005767,,,0,TH02,,11/26/2021,11/26/2021,10050080,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005768,,,0,TH02,,11/26/2021,11/26/2021,10050689,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005769,,,0,TH02,,11/26/2021,11/26/2021,10020053,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005770,,,0,TH02,,11/26/2021,11/26/2021,10050690,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005771,,,0,TH02,,11/26/2021,11/26/2021,10050683,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005772,,,0,TH02,,11/26/2021,11/26/2021,10050704,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005773,,,0,TH02,,11/26/2021,11/26/2021,10050700,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005774,,,0,TH02,,11/26/2021,11/26/2021,10050699,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005775,,,0,TH02,,11/26/2021,11/26/2021,10050708,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005776,,,0,TH02,,11/26/2021,11/26/2021,10050705,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005777,,,0,TH02,,11/26/2021,11/26/2021,10050715,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005778,,,0,TH02,,11/26/2021,11/26/2021,10050743,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005779,,,0,TH02,,11/26/2021,11/26/2021,10050774,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005780,,,0,TH02,,11/26/2021,11/26/2021,10050712,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005781,,,0,TH02,,11/26/2021,11/26/2021,10050725,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005782,,,0,TH02,,11/26/2021,11/26/2021,10050701,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005783,,,0,TH02,,11/26/2021,11/26/2021,10050729,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005784,,,0,TH02,,11/26/2021,11/26/2021,10050709,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005785,,,0,TH02,,11/26/2021,11/26/2021,10050711,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005786,,,0,TH02,,11/26/2021,11/26/2021,10050734,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005787,,,0,TH02,,11/26/2021,11/26/2021,10050706,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005788,,,0,TH02,,11/26/2021,11/26/2021,10050728,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005789,,,0,TH02,,11/26/2021,11/26/2021,10050724,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005790,,,0,TH02,,11/26/2021,11/26/2021,10050720,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
340005791,,,0,TH02,,11/26/2021,11/26/2021,10050726,K00006-ฮาร์ดดิส-WD-2 TB SATA-III Purple,003/000,,"1,712.00",,,-56.28,0,,"1,655.72",EA,,THB,,0,0,0,-426.83,"1,228.89"
